TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,IS_NULLABLE,COLUMN_DEFAULT
ITST_Test_1,dbo,RequestTypeDurationThresh,RequestTypeInt,1,int,,NO,
ITST_Test_1,dbo,RequestTypeDurationThresh,MaxMinutes,2,int,,NO,
ITST_Test_1,dbo,RequestTypeDurationThresh,Blacklist,3,bit,,NO,
ITST_Test_1,dbo,RoleBasedPermissions,Id,1,bigint,,NO,
ITST_Test_1,dbo,RoleBasedPermissions,PermissionEnumInt,2,int,,NO,
ITST_Test_1,dbo,RoleBasedPermissions,ValueInt,3,int,,YES,
ITST_Test_1,dbo,RoleBasedPermissions,ProjectId,4,int,,NO,
ITST_Test_1,dbo,RoleBasedPermissions,RowVersion,5,int,,NO,
ITST_Test_1,dbo,RoleBasedPermissions,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,RoleBasedPermissions,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,ServiceNotifications,Id,1,bigint,,NO,
ITST_Test_1,dbo,ServiceNotifications,ContentHtml,2,nvarchar,-1,NO,
ITST_Test_1,dbo,ServiceNotifications,NotificationLevelInt,3,int,,NO,
ITST_Test_1,dbo,ServiceNotifications,PersistenceLevelInt,4,int,,NO,
ITST_Test_1,dbo,ServiceNotifications,VisibilityScopeInt,5,int,,NO,
ITST_Test_1,dbo,ServiceNotifications,CategoryInt,6,int,,NO,
ITST_Test_1,dbo,ServiceNotifications,ValidUntil,7,datetime,,NO,
ITST_Test_1,dbo,ServiceNotifications,Enabled,8,bit,,NO,
ITST_Test_1,dbo,ServiceNotifications,RowVersion,9,int,,NO,
ITST_Test_1,dbo,ServiceNotifications,CreateTime,10,datetime,,NO,
ITST_Test_1,dbo,ServiceNotifications,LastUpdateTime,11,datetime,,NO,
ITST_Test_1,dbo,ServiceNotifications,Guid,12,nvarchar,512,YES,
ITST_Test_1,dbo,ServiceNotifications,Plans,13,nvarchar,400,YES,
ITST_Test_1,dbo,ServiceNotifications,ImageIconPath,14,nvarchar,300,YES,
ITST_Test_1,dbo,ServiceNotifications,Title,15,nvarchar,300,YES,
ITST_Test_1,dbo,ServiceNotifications,FilterByUseCaseTypeInt,16,int,,NO,
ITST_Test_1,dbo,SharedEnvMemberships,Id,1,bigint,,NO,
ITST_Test_1,dbo,SharedEnvMemberships,SharedEnvironmentId,2,bigint,,NO,
ITST_Test_1,dbo,SharedEnvMemberships,DefaultNetworkId,3,bigint,,YES,
ITST_Test_1,dbo,SharedEnvMemberships,ValidUntil,4,datetime,,NO,
ITST_Test_1,dbo,SharedEnvMemberships,RowVersion,5,int,,NO,
ITST_Test_1,dbo,SharedEnvMemberships,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,SharedEnvMemberships,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,SharedEnvMemSubEnvs,Id,1,bigint,,NO,
ITST_Test_1,dbo,SharedEnvMemSubEnvs,SubEnvId,2,bigint,,NO,
ITST_Test_1,dbo,SharedEnvMemSubEnvs,SharedMembershipId,3,bigint,,NO,
ITST_Test_1,dbo,SharedEnvMemSubEnvs,ValidUntil,4,datetime,,NO,
ITST_Test_1,dbo,SharedEnvMemSubEnvs,RowVersion,5,int,,NO,
ITST_Test_1,dbo,SharedEnvMemSubEnvs,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,SharedEnvMemSubEnvs,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,SharedNetworkNetAdapters,Id,1,bigint,,NO,
ITST_Test_1,dbo,SharedNetworkNetAdapters,SharedNetworkId,2,bigint,,NO,
ITST_Test_1,dbo,SharedNetworkNetAdapters,NetAdapterId,3,bigint,,NO,
ITST_Test_1,dbo,SharedNetworkNetAdapters,IPInSharedNetwork,4,nvarchar,16,YES,
ITST_Test_1,dbo,SharedNetworkNetAdapters,RowVersion,5,int,,NO,
ITST_Test_1,dbo,SharedNetworkNetAdapters,CreateTime,6,datetime,,NO,
ITST_Test_1,dbo,SharedNetworkNetAdapters,LastUpdateTime,7,datetime,,NO,
ITST_Test_1,dbo,SharedNetworkNetAdapters,IsDeleted,8,bit,,NO,
ITST_Test_1,dbo,SlackWebhooks,Id,1,bigint,,NO,
ITST_Test_1,dbo,SlackWebhooks,CreatorId,2,int,,NO,
ITST_Test_1,dbo,SlackWebhooks,CourseId,3,bigint,,YES,
ITST_Test_1,dbo,SlackWebhooks,SlackTeamId,4,nvarchar,50,NO,
ITST_Test_1,dbo,SlackWebhooks,SlackTeamName,5,nvarchar,100,NO,
ITST_Test_1,dbo,SlackWebhooks,Channel,6,nvarchar,100,NO,
ITST_Test_1,dbo,SlackWebhooks,ChannelId,7,nvarchar,50,NO,
ITST_Test_1,dbo,SlackWebhooks,WebhookUrl,8,nvarchar,1000,NO,
ITST_Test_1,dbo,SlackWebhooks,ConfigurationUrl,9,nvarchar,1000,NO,
ITST_Test_1,dbo,SlackWebhooks,ValidUntil,10,datetime,,NO,
ITST_Test_1,dbo,SlackWebhooks,RowVersion,11,int,,NO,
ITST_Test_1,dbo,SlackWebhooks,CreateTime,12,datetime,,NO,
ITST_Test_1,dbo,SlackWebhooks,LastUpdateTime,13,datetime,,NO,
ITST_Test_1,dbo,Splunk_EnvInfo,NamePrefix,1,varchar,40,YES,
ITST_Test_1,dbo,Splunk_EnvInfo,ManagedGroupID,2,varchar,40,YES,
ITST_Test_1,dbo,Splunk_EnvInfo,PrototypeId,3,int,,NO,
ITST_Test_1,dbo,Splunk_EnvInfo,PrototypeName,4,nvarchar,73,NO,
ITST_Test_1,dbo,Splunk_EnvInfo,EnvId,5,bigint,,YES,
ITST_Test_1,dbo,Splunk_EnvInfo,CampaignName,6,nvarchar,100,YES,
ITST_Test_1,dbo,Splunk_EnvInfo,ProjectName,7,nvarchar,100,YES,
ITST_Test_1,dbo,Splunk_EnvInfo,ContractName,8,nvarchar,100,YES,
ITST_Test_1,dbo,Splunk_EnvInfo,EnvOwner,9,nvarchar,100,NO,
ITST_Test_1,dbo,Splunk_EnvInfo,EndTime,10,datetime,,YES,
ITST_Test_1,dbo,Splunk_EnvInfo,IsActive,11,bit,,YES,
ITST_Test_1,dbo,Splunk_EnvInfo,NowRunning,12,int,,YES,
ITST_Test_1,dbo,Splunk_EnvInfo,SuspendedAgo,13,int,,YES,
ITST_Test_1,dbo,Splunk_EnvInfo,PrototypeUniqueToken,14,nvarchar,6,NO,
